pair_id,trial,bpm,phase,beat,beat_time_s,p1_tap_s,p2_tap_s,async_p1_ms,async_p2_ms,diff1,diff2,loop
33,1,90,silence,62,602.9707,602.7311,602.6888,-239.6,-281.93,3.0,-3.0,2
33,1,90,silence,63,603.6374,603.9125,603.8896,275.07,252.2,3.0,-3.0,2
33,1,90,silence,64,604.3041,604.4595,604.4913,155.42,187.27,3.0,-3.0,2
33,1,90,silence,65,604.9707,605.0599,605.0781,89.16,107.43,3.0,-3.0,2
33,1,90,silence,66,605.6374,605.5821,605.6628,-55.25,25.45,3.0,-3.0,2
33,1,90,silence,67,606.3041,606.1808,606.2366,-123.22,-67.41,3.0,-3.0,2
33,1,90,silence,68,606.9707,606.7781,606.8341,-192.64,-136.64,3.0,-3.0,2
33,1,90,silence,69,607.6374,607.3851,607.4353,-252.24,-202.05,3.0,-3.0,2
33,1,90,silence,70,608.3041,607.9977,608.0152,-306.37,-288.91,3.0,-3.0,2
33,2,120,metronome,1,614.1585,,,,,3.0,-3.0,2
33,2,120,metronome,2,614.6585,614.5274,614.7619,-131.11,103.39,3.0,-3.0,2
33,2,120,metronome,3,615.1585,615.0459,615.2007,-112.63,42.12,3.0,-3.0,2
33,2,120,metronome,4,615.6585,615.5266,615.6588,-131.91,0.24,3.0,-3.0,2
33,2,120,metronome,5,616.1585,616.0559,616.1332,-102.63,-25.33,3.0,-3.0,2
33,2,120,metronome,6,616.6585,616.5456,616.6152,-112.94,-43.29,3.0,-3.0,2
33,2,120,metronome,7,617.1585,617.0159,617.1307,-142.66,-27.86,3.0,-3.0,2
33,2,120,metronome,8,617.6585,617.5167,617.6011,-141.82,-57.41,3.0,-3.0,2
33,2,120,metronome,9,618.1585,618.0118,618.1386,-146.74,-19.91,3.0,-3.0,2
33,2,120,metronome,10,618.6585,618.5024,618.6034,-156.08,-55.1,3.0,-3.0,2
33,2,120,silence,11,619.1585,619.0175,619.1285,-141.05,-30.02,3.0,-3.0,2
33,2,120,silence,12,619.6585,619.52,619.6342,-138.57,-24.31,3.0,-3.0,2
33,2,120,silence,13,620.1585,620.039,620.1307,-119.52,-27.82,3.0,-3.0,2
33,2,120,silence,14,620.6585,620.5786,620.5669,-79.96,-91.6,3.0,-3.0,2
33,2,120,silence,15,621.1585,621.3617,621.0457,203.19,-112.81,3.0,-3.0,2
33,2,120,silence,16,621.6585,621.5654,621.5023,-93.18,-156.19,3.0,-3.0,2
33,2,120,silence,17,622.1585,622.0407,621.9483,-117.78,-210.19,3.0,-3.0,2
33,2,120,silence,18,622.6585,622.5186,622.88,-139.94,221.42,3.0,-3.0,2
33,2,120,silence,19,623.1585,623.3175,623.3331,159.01,174.58,3.0,-3.0,2
33,2,120,silence,20,623.6585,623.7522,623.7865,93.7,128.01,3.0,-3.0,2
33,2,120,silence,21,624.1585,624.1955,624.2274,36.95,68.88,3.0,-3.0,2
33,2,120,silence,22,624.6585,624.6657,624.6756,7.18,17.1,3.0,-3.0,2
33,2,120,silence,23,625.1585,625.0998,625.1357,-58.72,-22.81,3.0,-3.0,2
33,2,120,silence,24,625.6585,625.5651,625.6151,-93.38,-43.39,3.0,-3.0,2
33,2,120,silence,25,626.1585,626.0387,626.0643,-119.79,-94.25,3.0,-3.0,2
33,2,120,silence,26,626.6585,626.5227,626.5572,-135.83,-101.33,3.0,-3.0,2
33,2,120,silence,27,627.1585,626.995,626.9808,-163.55,-177.7,3.0,-3.0,2
33,2,120,silence,28,627.6585,,627.4895,,-169.03,3.0,-3.0,2
33,2,120,silence,29,628.1585,627.9238,627.9476,-234.72,-210.94,3.0,-3.0,2
